OldPNNumber|PNNumber|LoanType|LoanProductType|EffectivityDate|Status|MaturityDate|ActualClosedDate|LoanAmount|PawnedItem|PawnedItemType|AppraisalRate|RedemptionDate|UpdatedDate|CustomerNumber
|11EE80F03BDABD1E9EFD00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2500|"ONE PC(S) YG FOXTAIL NECKLACE W/ DEFORMITY"|Jewelry|2700||"12/11/2023 8:12:58 AM"|17978427
|11EE80F03FF0C8B9B90800FF6EAC0EC6|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2000|"ONE PC(S) YG BAND RING"|Jewelry|4000||"12/11/2023 8:13:35 AM"|4222117
|11EE80F04444A39898E36C4B90F3BBF3|Personal Loan|7|"12/11/2023 12:00:00 AM"|1|"11/01/2024 12:00:00 AM"||22000|"ONE PC(S) YG MEN'S RING W/ 2 HOLES AND SCRATCHES"|Jewelry|21900||"12/11/2023 8:18:14 AM"|6835955
|11EE80F044F48070B0C000090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||900|ONE PAIR YG DANGLING EARRINGS|Jewelry|1200||"12/11/2023 8:13:58 AM"|
|11EE80F046B1C25A9A020C9D9287BB6E|Personal Loan|7|"12/11/2023 12:00:00 AM"|1|"11/01/2024 12:00:00 AM"||5400|"ONE PC(S) YG CENTERPIECE NECKLACE W/ BEADS DESIGN"|Jewelry|5400||"12/11/2023 8:13:28 AM"|25913021
|11EE80F04A93AAEBABEA04D4C4914469|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4000|"ONE PC(S) YG LINK NECKLACE W/ DEFECTIVE LOCK, BUHOL AND PENDANT W/ STONES"|Jewelry|4200||"12/11/2023 8:13:22 AM"|13929163
|11EE80F04BC8534B8B93309C23EB27D0|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3600|ONE PAIR YG CREOLE EARRINGS|Jewelry|3600||"12/11/2023 8:13:48 AM"|12651797
|11EE80F04E9525D3936588A4C2B62408|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6300|"ONE PC(S) YG CREOLE EARRINGS W/ STONES"|Jewelry|6900||"12/11/2023 8:13:29 AM"|4606255
|11EE80F051F18339B9C39C2DCDF1E1F3|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2900|"ONE PC(S) YG BAND RING W/ CRACKED"|Jewelry|2950||"12/11/2023 8:13:35 AM"|19472954
|11EE80F052904572B28500090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3300|"ONE PC(S) YG BAND RING"|Jewelry|3300||"12/11/2023 8:13:36 AM"|352910
|11EE80F054CADF4D8D1F04D9F5381C0B|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5900|ONE PAIR YG DANGLING EARRINGS|Jewelry|5950||"12/11/2023 8:13:40 AM"|
|11EE80F0550F893FBFC96C4B90E931C9|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1700|ONE PAIR YG CREOLE EARRINGS|Jewelry|4200||"12/11/2023 8:14:05 AM"|3319949
|11EE80F0573F792BABB96C4B90F1EAE7|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4450|"TWO PAIR YG STUD WITH STONE EARRINGS W/ 14 COLOR STONE(S)"|Jewelry|4200||"12/11/2023 8:14:52 AM"|27697775
|11EE80F058CCF20585326C2408D65A7A|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5000|"ONE PC(S) YG CRUCIFIX PENDANT~ONE PC(S) YG TWIST NECKLACE"|Jewelry|9350||"12/11/2023 8:15:31 AM"|29947610
|11EE80F0596741BFBF8100090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4200|"ONE PC(S) YG RELIGIOUS PENDANT"|Jewelry|4200||"12/11/2023 8:14:22 AM"|13327018
|11EE80F05A4CDFD2921F0C9D92781D57|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||7200|"ONE PC(S) YG BRACELET"|Jewelry|7200||"12/11/2023 8:13:49 AM"|16259559
|11EE80F05C6DA01090E00C9D9276BEF1|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4800|"ONE PC(S) YG NECKLACE"|Jewelry|4800||"12/11/2023 8:14:18 AM"|10368417
|11EE80F05DB8E378B8231C697AA81128|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2400|"ONE PC(S) YG LADIES' RING W/ DESIGN"|Jewelry|2400||"12/11/2023 8:14:03 AM"|15625404
|11EE80F0601A9B1999DBB42E99B554E7|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4300|"ONE PC(S) YG ROLO NECKLACE W/ HEART PENDANT W/ STONES ""I MISSING STONE"""|Jewelry|5900||"12/11/2023 8:14:14 AM"|15358025
|11EE80F061B137C989771C697AA735F7|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||13800|"ONE PC(S) YG NECKLACE W/ CRUCIFIX PENDANT"|Jewelry|13800||"12/11/2023 8:14:06 AM"|25662429
|11EE80F061BC7623A3B600090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5100|"ONE PC(S) YG COLLEGE RING W/ STONES & ENGRAVING"|Jewelry|5200||"12/11/2023 8:14:13 AM"|4870476
|11EE80F064E3475E9E8700090FAA0001|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6300|"ONE PC(S) BCG LADIES' RING"|Jewelry|7200||"12/11/2023 8:15:02 AM"|8584351
|11EE80F065773C8A8A7CE0D55E3BCB97|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4600|"ONE PC(S) YG TWIST NECKLACE"|Jewelry|10350||"12/11/2023 8:14:08 AM"|20400132
|11EE80F068201DB0B05D0C9D92C612C4|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6000|"ONE PC(S) YG WITH BALL PENDANT NECKLACE"|Jewelry|6000||"12/11/2023 8:14:12 AM"|31254088
|11EE80F06ABF661494A6E04F43E8D8CF|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5000|"ONE PC(S) YG ORIG LINK NECKLACE~ONE PC(S) YG PUFFED HEART PENDANT"|Jewelry|8100||"12/11/2023 8:14:17 AM"|6669981
|11EE80F06C70879292C79C5C8E878CC1|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1200|"ONE PAIR YG STUD (1 MISSING LOCK) EARRINGS"|Jewelry|1200||"12/11/2023 8:14:19 AM"|
|11EE80F06E77FF77B73F00090FAA0001|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2700|"ONE PC(S) YG (DEFORMED) BAND RING"|Jewelry|3000||"12/11/2023 8:14:59 AM"|19003797
|11EE80F0773ED9A3A31900090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||10200|ONE PAIR BCG CREOLE EARRINGS|Jewelry|10250||"12/11/2023 8:14:38 AM"|30387004
|11EE80F07830344C8C741C697AA7350F|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||9600|"ONE PC(S) YG LINK BRACELET"|Jewelry|9650||"12/11/2023 8:14:39 AM"|6375963
|11EE80F07938AE4181EEB42E99B554E7|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2700|ONE PAIR YG HOOP EARRINGS|Jewelry|2700||"12/11/2023 8:14:57 AM"|15358025
|11EE80F07B7B2CA2A26C0C9D9287BAB0|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||20000|"ONE PC(S) YG LINK W/TESTMARKS NECKLACE"|Jewelry|33000||"12/11/2023 8:14:45 AM"|3156743
|11EE80F0817DE332B2236C4B90EE0231|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||10000|"ONE PC(S) YG DOUBLE LINK NECKLACE W/ IMAGE PENDANT"|Jewelry|11100||"12/11/2023 8:15:12 AM"|12244912
|11EE80F08385701D9DB00A0027000013|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5000|"ONE PC(S) YG BRACELET W/ SULDA & DEFORMITY"|Jewelry|5650||"12/11/2023 8:15:19 AM"|10747699
|11EE80F0840ED50B8B159C2DCDF1DE89|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5100|ONE PAIR YG DANGLING EARRINGS|Jewelry|5100||"12/11/2023 8:14:59 AM"|30392725
|11EE80F08A85454F8F8500090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4200|"ONE PC(S) YG NECKLACE"|Jewelry|4200||"12/11/2023 8:15:10 AM"|
|11EE80F08AD0E8DE9E2800090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2400|ONE PAIR YG STUD EARRINGS|Jewelry|2400||"12/11/2023 8:15:11 AM"|30789701
|11EE80F08C13FA25A53A00090FAA0001|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||17400|"ONE PC(S) YG LINK NECKLACE"|Jewelry|17400||"12/11/2023 8:15:38 AM"|13936781
|11EE80F08DAEFFC5853F00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1200|ONE PAIR YG STUD EARRINGS W/ HEART DESIGN|Jewelry|1200||"12/11/2023 8:15:48 AM"|19409222
|11EE80F08E155D1B9B9D00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6200|"ONE PC(S) YG LADIES' RING"|Jewelry|6150||"12/11/2023 8:15:16 AM"|19431052
|11EE80F091A2EF74B42F6C4B90EE0231|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||16000|"ONE PC(S) YG ROLO BRACELET"|Jewelry|16800||"12/11/2023 8:15:37 AM"|12244912
|11EE80F092CEAF0383EF00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2100|"ONE PC(S) YG LADIES' RING"|Jewelry|2100||"12/11/2023 8:15:24 AM"|2692606
|11EE80F094520ABEBE4A002B6751EC1C|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||10000|"ONE PC(S) YG NECKLACE W/ W/CRUCIFIX PENDANT"|Jewelry|14100||"12/11/2023 8:16:22 AM"|11881373
|11EE80F095E753F1B1931C697A6CEB30|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6100|"ONE PC(S) YG W/HEART PENDANT NECKLACE"|Jewelry|7500||"12/11/2023 8:15:29 AM"|27594614
|11EE80F095FBBB74B4FB6C3C8C02C6D5|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3000|"ONE PC(S) YG RING"|Jewelry|3000||"12/11/2023 8:15:29 AM"|31310342
|11EE80F099A7B6A3A3F604D4C423183B|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3600|"ONE PC(S) YG ROPE NECKLACE"|Jewelry|3150||"12/11/2023 8:15:35 AM"|
|11EE80F099F629D2926900090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3300|ONE PAIR YG STUD EARRINGS W/ HEART DESIGN|Jewelry|3300||"12/11/2023 8:15:36 AM"|9485655
|11EE80F09EB5B87FBFF800090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5000|"ONE PC(S) YG MEN'S RING W/ STONE DF"|Jewelry|12100||"12/11/2023 8:16:19 AM"|1098993
|11EE80F09FBE2D14946D6C4B90EE0231|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||8400|ONE PAIR BCG CREOLE EARRINGS|Jewelry|8400||"12/11/2023 8:15:59 AM"|12244912
|11EE80F0A09C23E7A76338F3AB1CA740|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2800|"ONE PC(S) YG ROPE NECKLACE W/ CRUCIFIX PENDANT (750)"|Jewelry|3300||"12/11/2023 8:15:47 AM"|20562296
|11EE80F0A181C260A00200090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1500|"ONE PC(S) YG CREOLLA EARRINGS"|Jewelry|5750||"12/11/2023 8:15:49 AM"|
|11EE80F0A2383FA3A37FF079595CC64C|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2500|"ONE PC(S) YG LADIES' RING W/ DEF"|Jewelry|7500||"12/11/2023 8:16:15 AM"|8631407
|11EE80F0A792E31D9D236C3C8C074E4A|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3000|"ONE PC(S) YG CREOLLA EARRINGS"|Jewelry|3600||"12/11/2023 8:15:58 AM"|
|11EE80F0A8AAFE33B33E00155D3A6DC6|Personal Loan|7|"12/11/2023 12:00:00 AM"|1|"11/01/2024 12:00:00 AM"||35800|"ONE PC(S) YG BANGLE"|Jewelry|34900||"12/11/2023 8:17:40 AM"|11759794
|11EE80F0A8D2EC3CBC2C00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3450|"ONE PC(S) YG LADIES' RING W/ HEART DESIGN (DEFORMED)"|Jewelry|3450||"12/11/2023 8:16:39 AM"|8142706
|11EE80F0AD85105292500A002700000D|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6600|"ONE PC(S) BCG BAND RING"|Jewelry|6600||"12/11/2023 8:16:25 AM"|9531329
|11EE80F0B0899066A6D06C3C8C07A613|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4000|"ONE PC(S) YG ROLO BRACELET"|Jewelry|4500||"12/11/2023 8:16:13 AM"|21822725
|11EE80F0B316EA86862A00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4100|"ONE PC(S) YG LADIES' RING"|Jewelry|7600||"12/11/2023 8:16:39 AM"|
|11EE80F0B34540F7B78000090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||7000|ONE PAIR YG DANGLING EARRINGS|Jewelry|7600||"12/11/2023 8:16:55 AM"|
|11EE80F0B3925EB9B99EE0D55E458564|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1700|"ONE PC(S) YG ROPE NECKLACE W/ HEART PENDANT;SINGLE CHAIN"|Jewelry|1700||"12/11/2023 8:16:19 AM"|
|11EE80F0B5DF03E0A0436C3C8C07A4BE|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||23000|"ONE PC(S) YG TWIST NECKLACE"|Jewelry|22800||"12/11/2023 8:17:21 AM"|4304896
|11EE80F0B6453EA7A77E6C3C8C074E82|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2500|"ONE PC(S) YG PENDANT W/ CROSS PENDANT"|Jewelry|7750||"12/11/2023 8:25:11 AM"|
|11EE80F0B8B1C607870600090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||71700|"ONE PC(S) YG LINK NECKLACE"|Jewelry|71700||"12/11/2023 8:16:40 AM"|3985366
|11EE80F0BC024F06868F88AEDD01B234|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||30000|"ONE PC(S) YG LINK NECKLACE W/ PENDANT"|Jewelry|30550||"12/11/2023 8:16:33 AM"|1401346
|11EE80F0BCEACAFBBB0A00FF6EAC0EC6|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||7000|"ONE PC(S) YG PENDANT"|Jewelry|7300||"12/11/2023 8:16:34 AM"|5945952
|11EE80F0C36BA6A6A6E69C5C8E878BF2|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3200|"ONE PC(S) YG BRACELET W/ DETACHED LOCK & SLIGHTLY DEFORMED"|Jewelry|4200||"12/11/2023 8:18:36 AM"|22187843
|11EE80F0C49EBD1F9FFDE0D55E55BB57|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3800|"ONE PC(S) YG LADIES' RING"|Jewelry|4500||"12/11/2023 8:16:47 AM"|25975882
|11EE80F0C695F445853400090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3000|ONE PAIR YG STUD EARRINGS|Jewelry|3300||"12/11/2023 8:17:22 AM"|30387004
|11EE80F0CB151EB6B65E00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||7200|"ONE PC(S) YG NECKLACE"|Jewelry|7200||"12/11/2023 8:17:19 AM"|28864888
|11EE80F0CCE2577EBE971C697AA811F5|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1200|"ONE PC(S) YG NECKLACE W/ CRUSIFIX PENDANT"|Jewelry|1200||"12/11/2023 8:17:01 AM"|13491387
|11EE80F0D081BC9E9EFC88A4C2B5FEF3|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||10500|"ONE PC(S) YG BAND RING W/ ENGRAVED ""JOEL & BRENDA 1-23-99"""|Jewelry|10350||"12/11/2023 8:17:07 AM"|31310347
|11EE80F0D1AEBB79B9FB00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1700|"ONE PC(S) YG STUD W/O LOCKED EARRINGS"|Jewelry|1700||"12/11/2023 8:17:09 AM"|11067755
|11EE80F0D32F974A8AD700090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3200|"ONE PC(S) YG NECKLACE W/ PENDANT & SULDA"|Jewelry|3200||"12/11/2023 8:17:13 AM"|
|11EE80F0D64D46DC9C86E88088118DE7|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||18000|"ONE PC(S) YG BRACELET W/ CHARMS"|Jewelry|18900||"12/11/2023 8:18:47 AM"|5698231
|11EE80F0D95A7EDF9FBE2C4D544D00B8|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3600|"ONE PC(S) YG PENDANT"|Jewelry|3650||"12/11/2023 8:17:22 AM"|17638049
|11EE80F0E37E1FC1815F88A4C274353D|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2200|"ONE PC(S) YG ROPE NECKLACE W/ SULDA & PUTOL CHAINS"|Jewelry|2200||"12/11/2023 8:18:24 AM"|4021152
|11EE80F0E546062FAF4600155D89F425|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4200|"ONE PC(S) YG LADIES' RING"|Jewelry|4200||"12/11/2023 8:17:57 AM"|20985072
|11EE80F0E6749A79B9DAE0D55E3BCB97|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3400|"ONE PC(S) YG PENDANT W/ INITIAL ""J"""|Jewelry|3450||"12/11/2023 8:17:44 AM"|20400132
|11EE80F0EAF253C28293E0D55E0559AF|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||15700|"ONE PC(S) YG DEFORMED LADIES' RING~ONE PC(S) YG CENTERPIECE NECKLACE"|Jewelry|15750||"12/11/2023 8:18:10 AM"|5735602
|11EE80F0EBEE2F04846F88A4C2B626DB|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4200|"ONE PC(S) YG BAND RING"|Jewelry|4200||"12/11/2023 8:18:36 AM"|22464501
|11EE80F0ECB53B50907B002B67748609|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||13800|"ONE PC(S) YG LINK BRACELET"|Jewelry|11950||"12/11/2023 8:18:01 AM"|7704788
|11EE80F0ED1B500A8A90B42E99445D1E|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2450|"ONE PC(S) YG BRACELET W/ SULDA"|Jewelry|2450||"12/11/2023 8:18:37 AM"|17142871
|11EE80F0ED6F304C8C7088A4C2741CB1|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6000|"ONE PC(S) YG BOX NECKLACE~ONE PC(S) YG CROSS PENDANT W/ 6 B'TITOS"|Jewelry|6050||"12/11/2023 8:18:27 AM"|14893166
|11EE80F0F2C158A3A39800090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3600|ONE PAIR YG HOOP EARRINGS|Jewelry|3600||"12/11/2023 8:18:34 AM"|473245
|11EE80F0F312297DBD690A0027000006|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2400|"ONE PC(S) YG BOX NECKLACE"|Jewelry|2400||"12/11/2023 8:18:05 AM"|13520617
|11EE80F0FC61765E9EB604D9F564CC5E|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4500|"ONE PC(S) YG NECKLACE W/ PENDANT"|Jewelry|4500||"12/11/2023 8:18:21 AM"|
|11EE80F10017A25E9EE26C3C8C07A95A|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2400|"ONE PC(S) YG HEART PENDANT"|Jewelry|2400||"12/11/2023 8:19:42 AM"|18985052
|11EE80F1026318D595581C697A08139B|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3300|"ONE PC(S) YG LADIES' RING"|Jewelry|3300||"12/11/2023 8:18:53 AM"|5997629
|11EE80F10526861C9CC600090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||11400|"ONE PC(S) YG BAR LINK BRACELET"|Jewelry|11350||"12/11/2023 8:18:36 AM"|3582755
|11EE80F1056705E1A14588A4C274353D|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||700|ONE PAIR YG HOOP EARRINGS|Jewelry|700||"12/11/2023 8:20:55 AM"|4021152
|11EE80F1056C027DBD4200090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3200|"ONE PC(S) YG LADIES' RING W/ STONES AND DEFORMITIES"|Jewelry|3450||"12/11/2023 8:18:36 AM"|2185082
|11EE80F106CCBF0585FF1C697AAD090F|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3450|"ONE PC(S) YG LINK NECKLACE W/ DEFORMITY~ONE PC(S) YG RELIGIOUS PENDANT"|Jewelry|3450||"12/11/2023 8:18:39 AM"|19103375
|11EE80F10768235B9B63E0D55E055B04|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||23100|"ONE PC(S) YG BANGLE"|Jewelry|23100||"12/11/2023 8:18:39 AM"|1312011
|11EE80F107EE02ACAC424CEDFB3FF0B0|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1800|"ONE PC(S) YG HEART PENDANT"|Jewelry|2100||"12/11/2023 8:19:34 AM"|28477861
|11EE80F109502325A563002B6758C15A|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5500|"ONE PC(S) YG BOX NECKLACE W/ LOCK DEF"|Jewelry|11850||"12/11/2023 8:19:29 AM"|5958929
|11EE80F10D700E93934E1831BFBBB410|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2000|ONE PAIR YG HOOP EARRINGS|Jewelry|2000||"12/11/2023 8:18:50 AM"|
|11EE80F10F6FD3BBBB130C9D92C60EB4|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1000|ONE PAIR YG STUD EARRINGS|Jewelry|1200||"12/11/2023 8:18:53 AM"|
|11EE80F1106106CB8B4600090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4800|ONE PAIR YG DANGLING EARRINGS W/ DEFORM|Jewelry|4350||"12/11/2023 8:19:19 AM"|8422835
|11EE80F1126CB025A5F000090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||10200|"ONE PC(S) YG NECKLACE~ONE PC(S) YG PENDANT PENDANT"|Jewelry|10200||"12/11/2023 8:18:58 AM"|2874001
|11EE80F11434464C8C861C697AA73284|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2900|ONE PAIR YG CREOLE EARRINGS|Jewelry|2700||"12/11/2023 8:19:01 AM"|11879067
|11EE80F114B2FECE8E3E00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||12500|"ONE PC(S) YG BRACELET"|Jewelry|12550||"12/11/2023 8:19:25 AM"|9587756
|11EE80F114F9D33DBD1300090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6000|"ONE PC(S) YG ROPE (PUTOL) NECKLACE"|Jewelry|6050||"12/11/2023 8:19:02 AM"|4916568
|11EE80F115D3E1A8A8210A0027000014|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||10000|"ONE PC(S) YG ROPE NECKLACE W/ FIX LOCK"|Jewelry|23250||"12/11/2023 8:19:04 AM"|8615325
|11EE80F120B4D938B8195405DBDC7452|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1500|ONE PAIR YG DANGLING EARRINGS|Jewelry|1500||"12/11/2023 8:20:30 AM"|10574945
|11EE80F123F27F1999BF88A4C2A6268E|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||18700|"ONE PC(S) YG ROPE NECKLACE"|Jewelry|22450||"12/11/2023 8:20:05 AM"|4374329
|11EE80F128EFBE4787FE00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||18400|"ONE PC(S) BCG LADIES' RING"|Jewelry|18450||"12/11/2023 8:20:12 AM"|4916568
